GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",131226,(D),(D),64627,134265,246416
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",17800,13454,17135,18158,(D),57993
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",509530,(D),(D),427031,469381,626026
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",409946,463605,518555,539166,594172,655403
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",4198822,4144520,3976170,3874016,3912727,4351328
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",2607222,2498720,2360682,2206008,2318820,2594091
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",1591600,1645800,1615488,1668008,1593907,1757237
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",(D),1096571,1133471,1160106,1297847,1463222
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",1056887,1102320,1160623,1265246,1484921,1577321
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",(D),524045,541116,(D),(D),(D)
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",129806,150890,142892,131414,143699,143264
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",2148333,2133963,2241768,2302281,2272845,(D)
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",482895,491006,571971,526554,581535,610375
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",1665438,1642958,1669797,1775727,1691310,(D)
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",1145375,1167321,1226180,(D),(D),1457161
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",(D),(D),438778,(D),(D),(D)
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",(D),(D),337036,(D),(D),(D)
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",419979,416826,450366,436840,534903,608295
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",1194719,1230679,1286128,1291705,1440235,1506204
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",64837,(D),(D),73132,(D),82996
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",1129882,(D),(D),1218572,(D),1423208
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",461883,470350,478657,415068,514344,574239
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",74940,71173,75202,47924,82331,101688
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",386943,399177,403455,367144,432013,472551
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",339701,360056,376897,383984,413656,451143
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",1689551,1762845,1799633,1823294,1893971,1953582
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",149027,(D),(D),82786,(D),304409
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",(D),2198891,2294094,2425352,2782768,3040544
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",4328629,4295410,4119062,4005430,4056426,4494592
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",4757795,(D),(D),4495967,(D),5311140
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",8656138,(D),(D),9099234,(D),11016475
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",8876622,9542421,10148721,10736520,11647263,12496907
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",6918970,7548956,8031186,8549337,9303008,10157418
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",(D),23395,20883,21667,25088,18716
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",(D),423,565,381,151,554
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",281475,243375,254021,271583,305345,349847
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",558538,619308,677631,710629,784751,936407
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",144298,147581,162048,178940,202616,206553
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",66530,60439,63759,71472,86757,97957
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",77768,87142,98289,107468,115859,108595
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",143146,153432,170270,178681,193262,218489
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",780887,855974,892713,972383,1127278,1211821
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",(D),(D),62640,73548,96745,116860
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",94797,84758,97880,108409,117915,131875
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",2090266,2452308,2634000,3127046,3084156,3292963
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",256490,305058,302404,370960,383398,432557
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",1833777,2147250,2331596,2756085,2700758,2860407
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",(D),(D),1061613,1079730,1240399,1258151
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",(D),(D),599632,623738,733365,789445
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",(D),(D),102457,96849,116968,65313
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",330403,346984,359524,359143,390067,403392
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",617938,653295,706433,699503,741983,796217
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",68301,70615,74830,70062,78109,82945
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",549637,582680,631603,629440,663874,713272
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",814513,884718,929427,767031,990962,1164777
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",151884,164846,187395,156904,220902,292508
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",662629,719871,742033,610128,770060,872269
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",329422,346145,361061,359806,392359,454187
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",1957652,1993465,2117535,2187183,2344255,2339489
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",(D),23817,21447,22048,25239,19271
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",924033,1009406,1062983,1151064,1320540,1430310
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",(D),(D),316662,345132,402090,466707
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",239094,232338,259928,287349,320531,338428
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),790706,861126,911617,1012605,1162230
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),6758250,7170060,7637720,8290403,8995188
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",3790848,3942227,4041905,4022017,4547370,4768415
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",1533604,1690264,1716964,1604448,1916168,2049889
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",11199,(D),(D),(D),10328,11558
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",886,2354,2769,3172,(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",23606,24712,26467,30385,31668,35673
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",(D),76225,74519,87523,132005,139362
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",302472,367752,353512,347894,399344,(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",12234,9020,8293,8711,(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",(D),(D),(D),154791,185401,196354
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",(D),(D),(D),91218,(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",14268,14503,14316,12658,13752,13180
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",540760,589950,(D),476093,587687,585638
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",(D),(D),(D),(D),(D),89572
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",(D),(D),501214,(D),(D),496066
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",82732,91820,95421,(D),(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",59835,60570,64134,61290,72018,79862
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",(D),69905,75513,(D),81845,95397
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",2084,1141,1746,1862,2138,3140
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",(D),68764,73767,(D),79707,92257
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",(D),(D),(D),(D),79038,75772
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",2257243,2251963,2324941,2417569,2631202,2718526
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",12085,(D),(D),(D),(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",(D),(D),(D),163502,(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",(D),(D),(D),121603,(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",470819,547245,553715,548107,648136,721741
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",1062785,1143019,1163249,1056341,1268032,1328148
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",3704389,3983181,4354309,4512626,5094022,5663913
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",3381679,3663639,4030870,4172218,4730191,5272686
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",3986,4314,5016,8562,14858,11839
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",16180,16451,16256,24426,21661,25213
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",608114,645818,931002,904255,1045575,1239655
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",260542,269854,298301,307691,335712,396562
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",53893,55805,60162,63818,73464,90732
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",32195,34202,37341,42250,44783,52778
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",21698,21603,22821,21568,28681,37955
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",53510,57373,63823,62013,63357,71013
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",384988,398365,408238,429703,490663,523821
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",58827,65284,61911,55266,60801,71852
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",53877,53534,55404,54619,55927,56995
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",848340,1034177,1032490,1170185,1235264,1321112
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",88485,101436,106499,107705,119014,119389
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",759855,932741,925991,1062481,1116249,1201722
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",271708,273141,285403,304552,456601,513426
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",113343,108723,109762,112076,138916,159139
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",3880,4475,5581,6849,101320,108170
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",154485,159943,170060,185626,216365,246117
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",472825,483681,509701,508145,545356,564913
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",5982,5105,5679,4922,5770,5836
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",466844,478576,504022,503223,539587,559077
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",166288,172189,171473,147700,193873,226072
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",23215,24229,21499,19619,27089,31841
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",143073,147960,149974,128081,166784,194231
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",128600,133653,131690,131282,137079,159480
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",322711,319542,323438,340409,363831,391227
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",20166,20765,21272,32988,36519,37053
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",438499,455738,472061,491716,554020,594835
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",666942,711101,992913,959521,1106376,1311507
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",107769,109340,115566,118437,129391,147728
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",334600,346425,379735,404497,445695,524347
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",3047079,3317214,3651135,3767720,4284496,4748339
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",3297461,3448231,3591720,3654049,3915834,4199837
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",2956363,3094842,3222218,3268582,3521876,3791978
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",4462,4029,4484,4296,5200,5507
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",16405,20782,18933,19404,26893,27726
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",19626,23406,25417,37379,32774,31124
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",200828,205183,235839,239674,212966,227544
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",248747,269874,279411,279387,283970,321557
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",130845,155464,164003,158244,168524,189678
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",117902,114410,115409,121143,115445,131879
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",165927,156092,162079,176546,207036,214861
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",400072,422036,435691,482431,542345,585715
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",36860,40498,43852,46101,49526,52974
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",65460,53126,63684,69885,71599,84112
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",635082,671222,680229,681231,742283,759417
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",168022,165780,173538,197803,205018,193655
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",467060,505442,506692,483428,537265,565762
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",236325,245918,240101,240806,266496,297531
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",88672,98603,99052,94799,107883,119586
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",23633,21333,20606,25151,28484,30786
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",124020,125983,120443,120857,130130,147160
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",525474,560319,582895,589428,600371,639564
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",5134,5266,6057,5853,6712,8032
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",520340,555053,576837,583575,593660,631532
